ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
27051,Travelers Casualty Company of Connecticut,7000099,2020-01-14,2020-02-11,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,28
27056,Prudential Insurance Company of America,7001008,2020-03-11,2020-04-09,Individual Annuities,Liability,Marketing & Sales,Misrepresentation,Company Position Substantiated,Company Position Upheld,0,Closed,29
27057,Standard Fire Insurance Company (The),7015192,2018-06-28,2018-07-13,Individual Private Passenger,Physical Damage,Underwriting,Premium & Rating,Claim Settled,Company Position Upheld,0,Closed,15
27060,Progressive Direct Insurance Company,7005992,2021-10-07,2021-11-29,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,53
27063,"National Union Fire Insurance Company of Pittsburgh, PA",7002640,2020-06-30,2020-07-31,Travel,Liability,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,0,Closed,31
27066,State Farm Mutual Automobile Insurance Company,7010087,2021-04-21,2021-05-07,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,16
27075,Metropolitan Life Insurance Company,7048860,2022-10-24,2022-11-28,Individual Life,Universal,PolicyHolder Service,Premium Notice/Billing,Compromised Settlement/Resolution,Policy Restored/Reinstated,0,Closed,35
27077,Progressive Casualty Insurance Company,7048664,2022-10-14,2022-11-21,Commercial,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,38
27079,Farmers Casualty Insurance Company,7010065,2021-04-20,2021-05-06,Individual Private Passenger,Physical Damage,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,16
27080,GEICO General Insurance Company,7045889,2022-06-15,2022-06-28,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,13
27081,"Sentinel Insurance Company, Ltd",7019273,2019-08-19,2019-09-13,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,25
27082,Brighthouse Life Insurance Company,7012876,2019-01-09,2019-02-07,Individual Annuities,Liability,Claim Handling,Claim Procedure,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,29
27083,United Services Automobile Association,7014672,2018-09-14,2018-10-10,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Unjustified,0,Closed,26
27089,Covenant Insurance Company,7019706,2019-04-01,2019-04-23,Individual Private Passenger,Physical Damage,Claim Handling,Actual Cash Value Dispute,Claim Settled,Company Position Upheld,0,Closed,22
27090,Allstate Fire and Casualty Insurance Company,7052024,2023-02-24,2023-03-08,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,12
27092,Progressive Direct Insurance Company,7050333,2022-12-23,2023-01-19,Individual Private Passenger,Liability,Claim Handling,Actual Cash Value Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,27
27093,Kemper Independence Insurance Company,7033599,2018-08-16,2018-09-13,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,No Jurisdiction,Company Position Upheld,0,Closed,28
27097,USAA Casualty Insurance Company,7021415,2019-09-20,2019-10-07,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,17
27098,Virginia Surety Company Inc.,7007599,2018-01-17,2018-02-14,Travel,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Unjustified,0,Closed,28
27099,SAFECO Insurance Company of Illinois,7016713,2018-07-24,2018-08-20,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,27
27101,Quincy Mutual Fire Insurance Company,7018845,2019-11-06,2019-11-25,Condo/Townhome,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Justified,0,Closed,19
27103,Nautilus Insurance Company,7014074,2019-02-19,2019-03-14,General,Liability,PolicyHolder Service,Unsatisfactory Refund of Premium,Company Position Substantiated,Company Position Upheld,0,Closed,23
27104,Farmers Group Property and Casualty Insurance Company,7048707,2022-10-18,2022-11-10,Individual Private Passenger,Collision,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,23
27107,"ConnectiCare Insurance Company, Inc",7048157,2022-09-23,2022-10-25,Group,A & H,Claim Handling,Provider Contract Issue,Claim Settled,Provider Issue,10392,Closed,32
27109,United States Fire Insurance Company,7047878,2022-09-13,2022-10-25,Travel,Liability,Claim Handling,Claim Delays,Company Position Overturned,Corrective Action,0,Closed,42
27110,Century&ndash;National Insurance Company,7048346,2022-10-02,2022-10-25,Homeowners,Liability,Underwriting,Premium/Rate Increase,Company Position Substantiated,Company Position Upheld,0,Closed,23
27111,Progressive Casualty Insurance Company,7048087,2022-09-20,2022-10-19,Individual Private Passenger,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,29
27112,"ConnectiCare Benefits, Inc.",7044864,2022-05-03,2022-10-25,Individual,Pharmacy Benefits,Claim Handling,Claim Procedure,Company Position Substantiated,Justified,0,Closed,175
27113,Allstate Fire and Casualty Insurance Company,7015390,2018-07-02,2018-07-25,Individual Private Passenger,Liability,Marketing & Sales,High Pressure Tactics,Company Position Substantiated,Company Position Upheld,0,Closed,23
27114,Hartford Insurance Company of the Southeast,7004423,2020-10-28,2020-11-17,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,20
27117,Farmers Group Property and Casualty Insurance Company,7046706,2022-07-21,2022-10-25,Homeowners,Liability,PolicyHolder Service,Premium/Notice,Company Position Substantiated,Justified,0,Closed,96
27118,GEICO General Insurance Company,7007267,2018-03-01,2018-03-16,Individual Private Passenger,Liability,Marketing & Sales,Misappropriation of Premium,Company Position Substantiated,Company Position Upheld,0,Closed,15
27121,Utica First Insurance Company,7046422,2022-07-09,2022-08-15,Homeowners,Liability,PolicyHolder Service,Unsatisfactory Refund of Premium,Company Position Substantiated,Company Position Upheld,2501,Closed,37
27123,Progressive Direct Insurance Company,7051945,2023-02-22,2023-02-24,Individual Private Passenger,Liability,PolicyHolder Service,Premium/Notice,No Jurisdiction,Policy not written in CT,0,Closed,2
27125,GEICO General Insurance Company,7022222,2019-05-13,2019-06-17,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Company Position Substantiated,Justified,0,Closed,35
27128,Liberty Mutual Insurance Company,7005771,2021-09-30,2021-10-12,Individual Private Passenger,Liability,Claim Handling,Actual Cash Value Dispute,Company Position Substantiated,No Action Necessary,0,Closed,12
27130,Allstate Fire and Casualty Insurance Company,7033574,2018-04-27,2018-08-14,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,No Jurisdiction,Company Position Upheld,0,Closed,109
27133,State Farm Fire & Casualty Company,7021371,2019-09-19,2019-09-30,Renter/Tenants,Tenant Homeowners,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,0,Closed,11
27134,GEICO Indemnity Company,7014826,2018-05-15,2018-06-04,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,20
27135,GEICO General Insurance Company,7041411,2021-12-10,2022-02-07,Individual Private Passenger,Liability,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,59
27142,UnitedHealthcare Insurance Company,7048719,2022-10-18,2022-11-29,Individual,Medicare Advantage,Marketing & Sales,Producer Handling,Company Position Substantiated,Furnished Information,0,Closed,42
27143,Underwriters at Lloyds London,7044085,2022-03-30,2022-04-28,Renter/Tenants,Hazard,Claim Handling,Claim Denial,Company Position Substantiated,Contract Provision,0,Closed,29
27146,State Farm Mutual Automobile Insurance Company,7041428,2021-12-13,2022-01-10,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Claim Settled,Claim Paid,17551.97,Closed,28
27147,GEICO Indemnity Company,7043433,2022-03-01,2022-04-25,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement,Company Position Substantiated,Company Position Upheld,0,Closed,55
27150,Allstate Fire and Casualty Insurance Company,7001563,2020-04-13,2020-04-27,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,Company Position Substantiated,Corrective Action,4691.36,Closed,14
27151,United States Life Insurance Company in the City of New York,7044007,2022-03-28,2022-04-29,Individual Life,Universal,PolicyHolder Service,Cash Value,No Jurisdiction,Policy not written in CT,0,Closed,32
27152,LM General Insurance Company,7033679,2020-01-15,2020-01-29,Individual Private Passenger,Physical Damage,Claim Handling,Diminished Value,No Jurisdiction,Company Position Upheld,0,Closed,14
27155,GEICO General Insurance Company,7019104,2019-10-01,2019-10-30,Individual Private Passenger,Liability,Claim Handling,Diminished Value,Company Position Substantiated,Company Position Upheld,0,Closed,29
27156,"Foremost Insurance Company Grand Rapids, Michigan",7007290,2018-03-01,2018-03-15,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,2516.3,Closed,14
27158,Cigna Health and Life Insurance Company,7014049,2019-01-25,2019-02-22,Group,Health Only,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,593.37,Closed,28
27159,Connecticut Interlocal Risk Management Agency (CIRMA),7012465,2018-11-13,2018-11-28,General,Liability,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,1000,Closed,15
27160,Wesco Insurance Company,7007338,2021-09-10,2021-10-07,Workers&squo; Compensation,Liability,Underwriting,Audit Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,27
27162,State Farm Mutual Automobile Insurance Company,7002299,2020-06-03,2020-06-17,Individual Private Passenger,Liability,Claim Handling,Loss of Use,Company Position Substantiated,Questionable,560,Closed,14
27168,National Guardian Life Insurance Company,7020505,2019-04-15,2019-05-08,Individual Life,Liability,Underwriting,Premium & Rating,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,23
27169,"National Union Fire Insurance Company of Pittsburgh, PA",7000961,2020-02-13,2020-03-17,General,Liability,Underwriting,Audit Dispute,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,33
27170,SAFECO Insurance Company of Illinois,7046032,2022-06-22,2022-07-11,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,19
27171,SAFECO Insurance Company of Illinois,7006903,2021-09-01,2021-10-22,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,51
27172,"ConnectiCare Insurance Company, Inc",7014677,2018-09-17,2018-12-11,Group,Health Only,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,129,Closed,85
27176,Nautilus Insurance Company,7003227,2020-08-12,2020-09-15,Commercial Multi&ndash;Peril,Commercial Multi&ndash;Peril,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,34
27178,Allstate Fire and Casualty Insurance Company,7047115,2022-08-09,2022-09-02,Individual Private Passenger,Liability,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,24
27179,SAFECO Insurance Company of Illinois,7006833,2018-01-09,2018-02-26,Individual Private Passenger,Liability,Claim Handling,Loss of Use,No Jurisdiction,Company Position Upheld,0,Closed,48
27180,CSAA Fire & Casualty Insurance Company,7018842,2019-11-06,2019-11-29,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,23
27181,Allstate Fire and Casualty Insurance Company,7015980,2018-09-04,2018-09-21,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Voluntary Reconsideration,313.13,Closed,17
27182,Allstate Fire and Casualty Insurance Company,7044762,2022-04-28,2022-05-16,Individual Private Passenger,Collision,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,18
27184,United of Omaha Life Insurance Company,7040788,2021-11-10,2021-11-24,Credit Accident & Health,Disability Income,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,0,Closed,14
27185,Central Mutual Insurance Company,7043570,2022-03-07,2022-05-25,Individual Private Passenger,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,79
27187,Progressive Direct Insurance Company,7049276,2022-11-09,2022-11-25,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,16
27192,Travelers Indemnity Company of America (The),7000930,2020-02-10,2020-03-17,Homeowners,Homeowners,PolicyHolder Service,Unsatisfactory Refund of Premium,Compromised Settlement/Resolution,Company Position Upheld,979,Closed,36
27193,Hartford Insurance Company of the Southeast,7001544,2020-04-09,2020-04-23,Condo/Townhome,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,14
27194,CSAA Affinity Insurance Company,7009292,2021-04-07,2021-04-28,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,21
27196,United States Fire Insurance Company,7004673,2020-11-17,2020-12-22,Travel,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,35
27200,Progressive Direct Insurance Company,7048246,2022-09-27,2022-11-01,Individual Private Passenger,Collision,Claim Handling,Claim Denial,Company Position Substantiated,Contract Provision,0,Closed,35
27202,Kemper Independence Insurance Company,7047749,2022-09-07,2022-09-26,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,19
