ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
19576,GEICO General Insurance Company,7020270,9 04 2019,2 05 2019,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,23
19577,Century&ndash;National Insurance Company,7050463,3 01 2023,15 02 2023,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,21222.79,Closed,43
19578,"National General Insurance Online, Inc.",7017645,14 05 2018,31 05 2018,Individual Private Passenger,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,17
19579,State Farm Fire & Casualty Company,7006238,22 12 2017,10 01 2018,Workers&squo; Compensation,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,19
19580,Permanent General Assurance Corporation,7008542,5 12 2017,3 01 2018,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,29
19583,Hanover Insurance Company (The),7002048,17 04 2020,30 04 2020,Homeowners,Homeowners,Claim Handling,Claim Procedure,Company Position Substantiated,Justified,390,Closed,13
19586,Continental Casualty Company,7005028,10 12 2020,25 02 2021,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,77
19587,Forethought Life Insurance Company,7014125,19 10 2018,27 11 2018,Individual Annuities,Liability,Marketing & Sales,High Pressure Tactics,Company Position Substantiated,Voluntary Reconsideration,9248,Closed,39
19588,Progressive Direct Insurance Company,7000303,28 01 2020,18 02 2020,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Unjustified,0,Closed,21
19589,Hanover Insurance Company (The),7041800,2 01 2022,17 02 2022,Homeowners,Hazard,Claim Handling,Adjuster Handling,Company Position Overturned,Corrective Action,0,Closed,46
19592,Harleysville Preferred Insurance Company,7033662,29 10 2019,6 05 2020,Individual Private Passenger,Physical Damage,Claim Handling,Actual Cash Value Dispute,No Jurisdiction,Company Position Upheld,0,Closed,190
19595,Hartford Life and Accident Insurance Company,7007576,2 11 2021,17 12 2021,Group,Long Term Care,Underwriting,Underwriting Other,Insufficient Information,Company Position Upheld,0,Closed,45
19598,United Services Automobile Association,7015646,29 03 2018,25 05 2018,Individual Private Passenger,Physical Damage,Claim Handling,Actual Cash Value Dispute,No Jurisdiction,Company Position Upheld,0,Closed,57
19599,Ohio Mutual Insurance Company,7006403,13 10 2021,22 11 2021,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Claim Paid,0,Closed,40
19602,Progressive Direct Insurance Company,7053940,2 05 2023,18 07 2023,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,77
19603,"Anthem Health Plans, Inc",7047989,16 09 2022,20 10 2022,Group,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,34
19607,Hartford Life and Accident Insurance Company,7018609,30 10 2019,18 11 2019,Group Life,Liability,Underwriting,Refusal to Insure,Company Position Substantiated,Voluntary Reconsideration,0,Closed,19
19609,Massachusetts Bay Insurance Company,7020273,9 04 2019,23 04 2019,Workers&squo; Compensation,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,14
19611,GEICO General Insurance Company,7043349,25 02 2022,31 03 2022,Individual Private Passenger,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,34
19614,Hartford Life and Accident Insurance Company,7004947,9 11 2020,25 11 2020,Group Life,Liability,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Unjustified,0,Closed,16
19616,Cigna Health and Life Insurance Company,7008650,13 08 2021,31 08 2021,Individual,Dental,Claim Handling,Claim Denial,Claim Settled,Company Position Upheld,786.5,Closed,18
19617,Progressive Casualty Insurance Company,7019498,23 08 2019,5 11 2019,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Justified,928.83,Closed,74
19620,Integon National Insurance Company,7002136,21 05 2020,3 06 2020,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,13
19621,Hartford Life and Accident Insurance Company,7002748,8 06 2020,17 06 2020,Unknown,Liability,PolicyHolder Service,Delays/No Response,No Action Requested/Required,Company Position Upheld,0,Closed,9
19622,GEICO Indemnity Company,7006907,1 09 2021,27 09 2021,Individual Private Passenger,Physical Damage,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,26
19624,Farmers Direct Property and Casualty Insurance Company,7018570,28 10 2019,19 11 2019,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Claim Settled,Company Position Upheld,0,Closed,22
19625,Allstate Fire and Casualty Insurance Company,7043393,28 02 2022,5 04 2022,Individual Private Passenger,Liability,Claim Handling,Claim Procedure,Claim Settled,Claim Paid,4387.88,Closed,36
19631,Hartford Life and Accident Insurance Company,7044438,14 04 2022,25 04 2022,A & H,A & H,PolicyHolder Service,Abusive Service,Company Position Substantiated,Company Position Upheld,0,Closed,11
19639,Hartford Life and Accident Insurance Company,7045005,9 05 2022,31 05 2022,Group Life,Term,PolicyHolder Service,Delays/No Response,Compromised Settlement/Resolution,Furnished Information,0,Closed,22
19660,ReliaStar Life Insurance Company,7022165,25 03 2019,4 04 2019,Individual Life,Liability,Underwriting,Cancellation,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,10
19661,James River Insurance Company,7018594,29 10 2019,19 11 2019,Individual Private Passenger,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Company Position Upheld,0,Closed,21
19662,Twin City Fire Insurance Company,7015688,2 04 2018,3 04 2018,Commercial Multi&ndash;Peril,Commercial Multi&ndash;Peril,Underwriting,Nonrenewal,Company Position Substantiated,No Action Necessary,0,Closed,1
19666,Prudential Insurance Company of America,7007257,1 03 2018,27 03 2018,Individual Annuities,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Justified,3490.51,Closed,26
19667,State Farm Mutual Automobile Insurance Company,7042050,13 01 2022,18 01 2022,Individual Private Passenger,Liability,Claim Handling,Claim Delays,Company Position Substantiated,Company Position Upheld,0,Closed,5
19677,LM General Insurance Company,7019437,10 07 2019,1 08 2019,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,22
19678,"Oxford Health Plans (CT), Inc",7013267,15 01 2019,28 01 2019,Group,Health Only,Claim Handling,Eligibility of Provider,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,13
19679,United of Omaha Life Insurance Company,7014012,11 12 2018,27 12 2018,Individual Life,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Unjustified,0,Closed,16
19682,United of Omaha Life Insurance Company,7042608,2 02 2022,8 03 2022,Individual,Long Term Care,Marketing & Sales,Failed to Remit Premium,Company Position Substantiated,Furnished Information,0,Closed,34
19687,United of Omaha Life Insurance Company,7018771,4 11 2019,27 11 2019,Individual Life,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Unjustified,0,Closed,23
19689,GEICO General Insurance Company,7006009,7 10 2021,30 03 2022,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,No Jurisdiction,Policy not written in CT,0,Closed,174
19690,United of Omaha Life Insurance Company,7021719,9 08 2019,22 08 2019,Individual Life,Liability,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Unjustified,0,Closed,13
19693,United of Omaha Life Insurance Company,7006058,20 12 2017,12 01 2018,Individual Life,Liability,Marketing & Sales,High Pressure Tactics,Company Position Substantiated,Unjustified,0,Closed,23
19698,United of Omaha Life Insurance Company,7043241,22 02 2022,6 05 2022,Individual Life,Term,Marketing & Sales,Producer Handling,Company Position Substantiated,Premium Refund,0,Closed,73
19700,Plymouth Rock Assurance Corporation,7017090,27 07 2018,1 08 2018,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,No Action Necessary,0,Closed,5
19701,Travelers Casualty Insurance Company of America,7015420,14 08 2018,28 08 2018,Other [Enter Coverage],Liability,Underwriting,Audit Dispute,Company Position Substantiated,Justified,4389,Closed,14
19702,"Anthem Health Plans, Inc",7002566,23 06 2020,30 07 2020,Group,Health Only,Claim Handling,Claim Denial,Compromised Settlement/Resolution,Company Position Upheld,1111,Closed,37
19706,Amica Mutual Insurance Company,7018704,31 10 2019,21 11 2019,Condo/Townhome,Liability,Marketing & Sales,Misrepresentation,Company Position Substantiated,Company Position Upheld,0,Closed,21
19707,Allstate Property and Casualty Insurance Company,7017783,2 05 2018,21 05 2018,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,19
19710,Nationwide General Insurance Company,7045863,14 06 2022,18 07 2022,Commercial Multi&ndash;Peril,Fire &ndash; Real Property,Claim Handling,Claim Denial,Company Position Substantiated,Contract Provision,0,Closed,34
19711,Allstate Fire and Casualty Insurance Company,7016759,23 08 2018,7 09 2018,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,15
19712,"Harvard Pilgrim Health Care of Connecticut, Inc.",7000568,21 01 2020,24 01 2020,Group,Health Only,Claim Handling,Unsatisfactory Settlement/Offer,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,3
19715,GEICO General Insurance Company,7012810,2 10 2018,19 12 2018,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Compromised Settlement/Resolution,Company Position Upheld,792.08,Closed,78
19717,Old Dominion Insurance Company,7018464,16 12 2019,14 01 2020,Individual Private Passenger,Liability,Claim Handling,Subrogation,Insufficient Information,Company Position Upheld,0,Closed,29
19718,Allstate Fire and Casualty Insurance Company,7002191,26 05 2020,13 07 2020,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Company Position Substantiated,Unjustified,0,Closed,48
19719,Northwestern Mutual Life Insurance Company,7019428,10 07 2019,25 07 2019,Individual Life,Liability,Marketing & Sales,Misrepresentation,Company Position Substantiated,No Action Necessary,0,Closed,15
19720,"Anthem Health Plans, Inc",7000516,10 02 2020,10 03 2020,Group,Health Only,PolicyHolder Service,Unsatisfactory Refund of Premium,No Action Requested/Required,Company Position Upheld,0,Closed,29
19721,Hanover American Insurance Company,7016273,7 06 2018,13 07 2018,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Justified,0,Closed,36
19722,Lincoln National Life Insurance Company (The),7021888,17 05 2019,3 06 2019,Individual Annuities,Liability,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Corrective Action,0,Closed,17
19723,Century&ndash;National Insurance Company,7004664,16 11 2020,8 12 2020,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Justified,0,Closed,22
19724,Continental American Insurance Company,7016895,25 07 2018,30 08 2018,A & H,Liability,Claim Handling,Claim Delay,No Action Requested/Required,Company Position Upheld,0,Closed,36
19730,"ConnectiCare Insurance Company, Inc",7010876,10 06 2021,17 06 2021,Individual,Health Only,PolicyHolder Service,Unsatisfactory Refund of Premium,Compromised Settlement/Resolution,Company Position Upheld,1581.69,Closed,7
19731,American Commerce Insurance Company,7033733,11 03 2021,25 03 2021,Individual Private Passenger,Physical Damage,Claim Handling,Actual Cash Value Dispute,No Jurisdiction,Company Position Upheld,0,Closed,14
19732,Allstate Insurance Company,7021500,5 07 2019,16 08 2019,Homeowners,Homeowners,Claim Handling,Claim Denial,Company Position Substantiated,Justified,3700,Closed,42
19733,Transamerica Life Insurance Company,7002962,23 07 2020,31 08 2020,Individual,Long Term Care,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,15400,Closed,39
19734,Farmers Group Property and Casualty Insurance Company,7017768,1 05 2018,14 06 2018,Individual Private Passenger,Liability,Underwriting,Nonrenewal,Compromised Settlement/Resolution,Company Position Upheld,0,Closed,44
19735,SAFECO Insurance Company of Illinois,7015183,28 06 2018,11 07 2018,Individual Private Passenger,Physical Damage,Claim Handling,Actual Cash Value Dispute,No Jurisdiction,Company Position Upheld,0,Closed,13
19736,Nationwide Mutual Insurance Company,7000021,9 01 2020,7 02 2020,Travel,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,29
19737,Northwestern Mutual Life Insurance Company,7044734,28 04 2022,9 05 2022,Individual Life,Term,Underwriting,Coverage Denied,Compromised Settlement/Resolution,Voluntary Reconsideration,0,Closed,11
19740,Cigna Health and Life Insurance Company,7053941,2 05 2023,18 07 2023,Group,Health Only,Claim Handling,Claim Denial,Company Position Overturned,Company Position Upheld,67291.86,Closed,77
19741,Utica Mutual Insurance Company,7044892,4 05 2022,17 05 2022,Homeowners,Liability,Underwriting,Cancellation,Company Position Substantiated,Company Position Upheld,0,Closed,13
19742,Liberty Mutual Personal Insurance Company,7044838,3 05 2022,8 06 2022,Individual Private Passenger,Liability,Claim Handling,Loss of Use,Company Position Substantiated,Additional Money Received,2628.49,Closed,36
19743,ROOT Insurance Company,7045895,15 06 2022,19 07 2022,Individual Private Passenger,Collision,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Reopened,34
19744,Allstate Fire and Casualty Insurance Company,7007801,22 01 2018,8 02 2018,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,17
19747,Cambridge Mutual Fire Insurance Company,7001330,9 03 2020,23 03 2020,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,14
19750,"Foremost Insurance Company Grand Rapids, Michigan",7000919,10 02 2020,21 02 2020,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,3130.42,Closed,11
